Seconds,R_Time,Lat,Long,Animal_ID,Sex,Step_m,Interval_s,Speed_kmh,Heading,State_Num
86040,2025-03-29 07:10:00,37.14545,-122.14412,164M,M,25.7,300,0.3086,2.90108,2
86340,2025-03-29 07:15:00,37.14519,-122.14404,164M,M,29.8,300,0.3572,3.02821,2
86640,2025-03-29 07:20:00,37.14512,-122.14403,164M,M,7.8,300,0.094,5.83245,2
86940,2025-03-29 07:25:00,37.1454,-122.1442,164M,M,34.6,300,0.4151,2.46862,2
87240,2025-03-29 07:30:00,37.14534,-122.14414,164M,M,8.5,300,0.1024,4.43059,2
87540,2025-03-29 07:35:00,37.14531,-122.14427,164M,M,12.0,300,0.1439,0.52898,2
87840,2025-03-29 07:40:00,37.14546,-122.14416,164M,M,19.3,300,0.2318,3.2351,2
88140,2025-03-29 07:45:00,37.14529,-122.14418,164M,M,19.0,300,0.2278,6.12848,2
88440,2025-03-29 07:50:00,37.14575,-122.14427,164M,M,51.8,300,0.6212,2.97001,3
88740,2025-03-29 07:55:00,37.14529,-122.14417,164M,M,51.9,300,0.6229,5.97453,3
89040,2025-03-29 08:00:00,37.14544,-122.14423,164M,M,17.5,300,0.2101,5.954,2
89340,2025-03-29 08:05:00,37.14565,-122.14432,164M,M,24.7,300,0.2961,2.90687,2
89640,2025-03-29 08:10:00,37.14545,-122.14426,164M,M,22.9,300,0.2744,2.97242,2
89940,2025-03-29 08:15:00,37.14531,-122.14423,164M,M,15.8,300,0.1895,4.89396,2
90240,2025-03-29 08:20:00,37.14537,-122.14464,164M,M,36.9,300,0.4434,1.60138,2
90540,2025-03-29 08:25:00,37.14536,-122.14423,164M,M,36.4,300,0.4363,2.99323,2
90840,2025-03-29 08:30:00,37.1452,-122.1442,164M,M,18.0,300,0.2159,0.0,2
91140,2025-03-29 08:35:00,37.1455,-122.1442,164M,M,33.4,300,0.4003,3.33168,2
91440,2025-03-29 08:40:00,37.14521,-122.14427,164M,M,32.8,300,0.3941,4.87813,2
91740,2025-03-29 08:45:00,37.14523,-122.14442,164M,M,13.5,300,0.1618,0.52235,2
92040,2025-03-29 08:50:00,37.14541,-122.14429,164M,M,23.1,300,0.2771,3.17953,2
92340,2025-03-29 08:55:00,37.1452,-122.1443,164M,M,23.4,300,0.2804,0.57305,2
92640,2025-03-29 09:00:00,37.14541,-122.14413,164M,M,27.8,300,0.3335,5.27262,2
92940,2025-03-29 09:05:00,37.14546,-122.14423,164M,M,10.5,300,0.1256,2.83294,2
93240,2025-03-29 09:10:00,37.14536,-122.14419,164M,M,11.7,300,0.1401,5.04205,2
93540,2025-03-29 09:15:00,37.14539,-122.1443,164M,M,10.3,300,0.1237,2.06412,2
93840,2025-03-29 09:20:00,37.14536,-122.14423,164M,M,7.0,300,0.0845,1.01057,2
94140,2025-03-29 09:25:00,37.14538,-122.14419,164M,M,4.2,300,0.0502,4.71239,2
94440,2025-03-29 09:30:00,37.14538,-122.14429,164M,M,8.9,300,0.1064,2.31455,2
94740,2025-03-29 09:35:00,37.14527,-122.14414,164M,M,18.1,300,0.2168,5.39107,2
95040,2025-03-29 09:40:00,37.14536,-122.14428,164M,M,15.9,300,0.1913,3.75803,2
95340,2025-03-29 09:45:00,37.14527,-122.14436,164M,M,12.3,300,0.1472,1.19717,2
95640,2025-03-29 09:50:00,37.14532,-122.1442,164M,M,15.2,300,0.1828,6.1698,2
95940,2025-03-29 09:55:00,37.14539,-122.14421,164M,M,7.8,300,0.094,5.35763,2
96240,2025-03-29 10:00:00,37.14542,-122.14426,164M,M,5.5,300,0.0666,2.88189,2
96540,2025-03-29 10:05:00,37.14533,-122.14423,164M,M,10.4,300,0.1243,6.1698,2
96840,2025-03-29 10:10:00,37.1454,-122.14424,164M,M,7.8,300,0.094,3.2409,2
97140,2025-03-29 10:15:00,37.14524,-122.14426,164M,M,17.9,300,0.2146,5.68028,2
97440,2025-03-29 10:20:00,37.14546,-122.14445,164M,M,29.7,300,0.3564,1.96688,2
97740,2025-03-29 10:25:00,37.14543,-122.14436,164M,M,8.6,300,0.1038,1.13784,2
98040,2025-03-29 10:30:00,37.1455,-122.14417,164M,M,18.6,300,0.2226,5.14038,2
98340,2025-03-29 10:35:00,37.14554,-122.14428,164M,M,10.7,300,0.1286,3.72792,2
98640,2025-03-29 10:40:00,37.14548,-122.14433,164M,M,8.0,300,0.0961,5.62614,2
98940,2025-03-29 10:45:00,37.1461,-122.14493,164M,M,87.1,300,1.0448,2.5482,3
99240,2025-03-29 10:50:00,37.14545,-122.14438,164M,M,87.2,300,1.0462,1.96688,3
99540,2025-03-29 10:55:00,37.14541,-122.14426,164M,M,11.5,300,0.1383,0.67297,2
99840,2025-03-29 11:00:00,37.14545,-122.14422,164M,M,5.7,300,0.0683,5.61021,2
100140,2025-03-29 11:05:00,37.14547,-122.14424,164M,M,2.8,300,0.0341,3.81457,1
100440,2025-03-29 11:10:00,37.1454,-122.14431,164M,M,10.0,300,0.1194,0.20502,2
100740,2025-03-29 11:15:00,37.14563,-122.14425,164M,M,26.1,300,0.3135,3.63671,2
101040,2025-03-29 11:20:00,37.14532,-122.14446,164M,M,39.2,300,0.4701,0.52537,2
101340,2025-03-29 11:25:00,37.14554,-122.1443,164M,M,28.3,300,0.3393,3.11503,2
101640,2025-03-29 11:30:00,37.14524,-122.14429,164M,M,33.4,300,0.4004,0.36103,2
101940,2025-03-29 11:35:00,37.14543,-122.1442,164M,M,22.6,300,0.271,5.09218,2
102240,2025-03-29 11:40:00,37.1455,-122.14442,164M,M,21.0,300,0.2519,2.90687,2
102600,2025-03-29 11:46:00,37.1454,-122.14439,164M,M,11.4,360,0.1143,0.58633,2
102840,2025-03-29 11:50:00,37.14546,-122.14434,164M,M,8.0,240,0.1201,0.29748,2
103140,2025-03-29 11:55:00,37.14585,-122.14419,164M,M,45.4,300,0.5443,3.31691,3
103440,2025-03-29 12:00:00,37.1454,-122.14429,164M,M,50.8,300,0.6098,0.0,3
103740,2025-03-29 12:05:00,37.14552,-122.14429,164M,M,13.3,300,0.1601,3.89071,2
104040,2025-03-29 12:10:00,37.14546,-122.14436,164M,M,9.1,300,0.1093,0.99123,2
104340,2025-03-29 12:15:00,37.14558,-122.14413,164M,M,24.4,300,0.2924,4.10695,2
104640,2025-03-29 12:20:00,37.14542,-122.14442,164M,M,31.3,300,0.3751,2.46862,2
104940,2025-03-29 12:25:00,37.14534,-122.14434,164M,M,11.4,300,0.1365,6.10787,2
105240,2025-03-29 12:30:00,37.14543,-122.14436,164M,M,10.2,300,0.122,4.11828,2
105540,2025-03-29 12:35:00,37.14536,-122.14449,164M,M,13.9,300,0.1669,1.8526,2
105840,2025-03-29 12:40:00,37.1453,-122.14423,164M,M,24.0,300,0.2879,2.69548,2
106140,2025-03-29 12:45:00,37.1452,-122.14417,164M,M,12.3,300,0.1479,5.75077,2
106440,2025-03-29 12:50:00,37.14543,-122.14434,164M,M,29.7,300,0.3562,4.08747,2
106740,2025-03-29 12:55:00,37.1452,-122.14474,164M,M,43.7,300,0.5246,1.09271,3
107040,2025-03-29 13:00:00,37.14539,-122.14428,164M,M,45.9,300,0.551,1.96688,3
107340,2025-03-29 13:05:00,37.14538,-122.14425,164M,M,2.9,300,0.0346,1.51383,1
107640,2025-03-29 13:10:00,37.14539,-122.14403,164M,M,19.5,300,0.2344,4.53505,2
107940,2025-03-29 13:15:00,37.14537,-122.14417,164M,M,12.6,300,0.1513,0.0,2
108240,2025-03-29 13:20:00,37.14549,-122.14417,164M,M,13.3,300,0.1601,3.95743,2
108600,2025-03-29 13:26:00,37.14537,-122.14433,164M,M,19.5,360,0.1947,1.01057,2
108840,2025-03-29 13:30:00,37.14542,-122.14423,164M,M,10.5,240,0.1569,0.16456,2
109140,2025-03-29 13:35:00,37.14566,-122.14418,164M,M,27.1,300,0.3246,3.4654,2
109440,2025-03-29 13:40:00,37.14547,-122.14426,164M,M,22.3,300,0.2674,5.90393,2
109740,2025-03-29 13:45:00,37.14553,-122.14429,164M,M,7.2,300,0.0862,2.13103,2
111000,2025-03-29 14:06:00,37.1455,-122.14423,164M,M,6.3,1260,0.0179,2.65314,1
111240,2025-03-29 14:10:00,37.14544,-122.14419,164M,M,7.6,240,0.1133,0.48845,2
111540,2025-03-29 14:15:00,37.14553,-122.14413,164M,M,11.3,300,0.136,3.26362,2
111840,2025-03-29 14:20:00,37.14514,-122.14419,164M,M,43.7,300,0.5243,5.64356,3
112140,2025-03-29 14:25:00,37.14529,-122.14433,164M,M,20.8,300,0.2495,0.23472,2
112440,2025-03-29 14:30:00,37.14539,-122.1443,164M,M,11.4,300,0.1372,3.20283,2
112740,2025-03-29 14:35:00,37.14526,-122.14431,164M,M,14.5,300,0.1738,5.90393,2
113040,2025-03-29 14:40:00,37.1453,-122.14433,164M,M,4.8,300,0.0575,1.5708,2
113340,2025-03-29 14:45:00,37.1453,-122.14423,164M,M,8.9,300,0.1064,4.58759,2
113640,2025-03-29 14:50:00,37.14529,-122.14433,164M,M,8.9,300,0.1072,3.14159,2
113940,2025-03-29 14:55:00,37.14527,-122.14433,164M,M,2.2,300,0.0267,4.40847,1
114240,2025-03-29 15:00:00,37.14524,-122.14445,164M,M,11.1,300,0.1338,0.88201,2
114540,2025-03-29 15:05:00,37.14545,-122.14413,164M,M,36.7,300,0.4409,4.15216,2
114840,2025-03-29 15:10:00,37.14524,-122.14455,164M,M,43.9,300,0.5273,0.9153,3
115140,2025-03-29 15:15:00,37.14543,-122.14424,164M,M,34.7,300,0.4159,4.15216,2
115440,2025-03-29 15:20:00,37.14542,-122.14426,164M,M,2.1,300,0.0251,4.71239,1
115740,2025-03-29 15:25:00,37.14542,-122.14437,164M,M,9.7,300,0.117,1.01057,2
116040,2025-03-29 15:30:00,37.14543,-122.14435,164M,M,2.1,300,0.0251,1.5708,1
116340,2025-03-29 15:35:00,37.14543,-122.14422,164M,M,11.5,300,0.1383,4.00069,2
116640,2025-03-29 15:40:00,37.14532,-122.14438,164M,M,18.7,300,0.2247,1.02878,2
116940,2025-03-29 15:45:00,37.14544,-122.14413,164M,M,25.9,300,0.3104,4.23073,2
117240,2025-03-29 15:50:00,37.14534,-122.14437,164M,M,24.0,300,0.288,2.01053,2
117540,2025-03-29 15:55:00,37.14531,-122.14429,164M,M,7.8,300,0.094,0.0,2
117840,2025-03-29 16:00:00,37.14543,-122.14429,164M,M,13.3,300,0.1601,4.15216,2
118140,2025-03-29 16:05:00,37.14542,-122.14431,164M,M,2.1,300,0.0251,2.73616,1
118440,2025-03-29 16:10:00,37.14529,-122.14424,164M,M,15.7,300,0.1888,5.34415,2
118740,2025-03-29 16:15:00,37.14536,-122.14436,164M,M,13.2,300,0.1582,1.82901,2
119040,2025-03-29 16:20:00,37.14532,-122.14417,164M,M,17.4,300,0.209,2.41384,2
119340,2025-03-29 16:25:00,37.14515,-122.14398,164M,M,25.3,300,0.3038,5.42754,2
119640,2025-03-29 16:30:00,37.14533,-122.14424,164M,M,30.5,300,0.3663,1.94442,2
119940,2025-03-29 16:35:00,37.14528,-122.14408,164M,M,15.2,300,0.1828,5.57382,2
120240,2025-03-29 16:40:00,37.14541,-122.14422,164M,M,19.1,300,0.2286,1.5708,2
120540,2025-03-29 16:45:00,37.14541,-122.14416,164M,M,5.3,300,0.0638,3.52085,2
120840,2025-03-29 16:50:00,37.14533,-122.1442,164M,M,9.6,300,0.1149,6.08649,2
121140,2025-03-29 16:55:00,37.14537,-122.14421,164M,M,4.5,300,0.0544,5.27262,2
121440,2025-03-29 17:00:00,37.1454,-122.14427,164M,M,6.3,300,0.0753,0.14393,2
121740,2025-03-29 17:05:00,37.14562,-122.14423,164M,M,24.7,300,0.2966,2.82093,2
122040,2025-03-29 17:10:00,37.1455,-122.14418,164M,M,14.1,300,0.1687,2.83294,2
122340,2025-03-29 17:15:00,37.14545,-122.14416,164M,M,5.8,300,0.07,0.87427,2
122640,2025-03-29 17:20:00,37.14547,-122.14413,164M,M,3.5,300,0.0416,5.01631,1
122940,2025-03-29 17:25:00,37.14548,-122.14417,164M,M,3.7,300,0.0446,0.37926,1
123240,2025-03-29 17:30:00,37.1456,-122.14411,164M,M,14.4,300,0.1724,3.3841,2
123540,2025-03-29 17:35:00,37.14531,-122.1442,164M,M,33.2,300,0.3986,1.28053,2
123840,2025-03-29 17:40:00,37.14536,-122.14399,164M,M,19.4,300,0.2331,5.01631,2
124140,2025-03-29 17:45:00,37.14539,-122.14411,164M,M,11.1,300,0.1338,0.92555,2
124440,2025-03-29 17:50:00,37.14545,-122.14401,164M,M,11.1,300,0.1331,1.84268,2
124740,2025-03-29 17:55:00,37.14543,-122.14392,164M,M,8.3,300,0.0994,0.90583,2
125040,2025-03-29 18:00:00,37.14548,-122.14384,164M,M,9.0,300,0.1081,4.83131,2
125340,2025-03-29 18:05:00,37.1455,-122.14405,164M,M,18.7,300,0.2249,3.38572,2
125640,2025-03-29 18:10:00,37.14534,-122.1441,164M,M,18.3,300,0.22,3.81457,2
125940,2025-03-29 18:15:00,37.14533,-122.14411,164M,M,1.4,300,0.0171,4.46656,1
126240,2025-03-29 18:20:00,37.14532,-122.14416,164M,M,4.6,300,0.0548,1.96687,2
126540,2025-03-29 18:25:00,37.14529,-122.14407,164M,M,8.6,300,0.1038,0.11338,2
126840,2025-03-29 18:30:00,37.14536,-122.14406,164M,M,7.8,300,0.094,2.27708,2
127140,2025-03-29 18:35:00,37.14519,-122.14381,164M,M,29.1,300,0.3495,5.27262,2
127440,2025-03-29 18:40:00,37.14536,-122.14415,164M,M,35.6,300,0.4269,2.16047,2
127740,2025-03-29 18:45:00,37.14528,-122.144,164M,M,16.0,300,0.192,1.46663,2
128040,2025-03-29 18:50:00,37.14529,-122.14388,164M,M,10.7,300,0.1283,5.21436,2
128340,2025-03-29 18:55:00,37.14536,-122.14404,164M,M,16.2,300,0.1941,4.31631,2
128640,2025-03-29 19:00:00,37.14534,-122.1441,164M,M,5.8,300,0.0692,1.26688,2
128940,2025-03-29 19:05:00,37.14535,-122.14406,164M,M,3.7,300,0.0446,4.03371,1
129240,2025-03-29 19:10:00,37.14526,-122.1442,164M,M,15.9,300,0.1913,3.87551,2
129600,2025-03-29 19:16:00,37.14488,-122.14463,164M,M,56.9,360,0.569,2.25122,3
129840,2025-03-29 19:20:00,37.14468,-122.14432,164M,M,35.3,240,0.5302,3.17675,3
130140,2025-03-29 19:25:00,37.144,-122.14435,164M,M,75.7,300,0.9079,2.51366,3
130440,2025-03-29 19:30:00,37.14344,-122.14384,164M,M,76.9,300,0.9234,1.71047,3
130740,2025-03-29 19:35:00,37.14331,-122.14268,164M,M,103.8,300,1.246,2.13101,3
131040,2025-03-29 19:40:00,37.14298,-122.14202,164M,M,69.1,300,0.8287,2.44881,3
131340,2025-03-29 19:45:00,37.14201,-122.14101,164M,M,140.2,300,1.6821,2.81831,3
131640,2025-03-29 19:50:00,37.14063,-122.14043,164M,M,161.8,300,1.942,2.56184,3
131940,2025-03-29 19:55:00,37.14035,-122.1402,164M,M,37.2,300,0.4466,5.24766,2
132240,2025-03-29 20:00:00,37.14061,-122.14075,164M,M,56.7,300,0.6802,2.37696,3
132540,2025-03-29 20:05:00,37.14002,-122.14004,164M,M,90.9,300,1.0909,2.30238,3
132840,2025-03-29 20:10:00,37.13929,-122.13902,164M,M,121.5,300,1.4581,2.35412,3
133140,2025-03-29 20:15:00,37.13825,-122.13771,164M,M,163.9,300,1.9666,2.29447,3
133440,2025-03-29 20:20:00,37.13713,-122.13612,164M,M,188.1,300,2.257,2.49938,4
133740,2025-03-29 20:25:00,37.13632,-122.13536,164M,M,112.5,300,1.3497,2.48169,3
134040,2025-03-29 20:30:00,37.13557,-122.13463,164M,M,105.6,300,1.2667,2.69543,3
134340,2025-03-29 20:35:00,37.13457,-122.13403,164M,M,123.3,300,1.4791,2.38417,3
134640,2025-03-29 20:40:00,37.13371,-122.13301,164M,M,131.6,300,1.5793,1.88048,3
134940,2025-03-29 20:45:00,37.13346,-122.13203,164M,M,91.2,300,1.0946,1.03116,3
135240,2025-03-29 20:50:00,37.13399,-122.13092,164M,M,114.7,300,1.3764,1.19975,3
135540,2025-03-29 20:55:00,37.13457,-122.12905,164M,M,177.9,300,2.1345,0.37675,4
135840,2025-03-29 21:00:00,37.13592,-122.12838,164M,M,161.4,300,1.9372,0.76232,3
136140,2025-03-29 21:05:00,37.13683,-122.12729,164M,M,139.9,300,1.6789,1.10704,3
136440,2025-03-29 21:10:00,37.13744,-122.12576,164M,M,151.6,300,1.8197,1.06829,3
136740,2025-03-29 21:15:00,37.1379,-122.12471,164M,M,106.2,300,1.2744,2.06165,3
137040,2025-03-29 21:20:00,37.13741,-122.12356,164M,M,115.6,300,1.387,2.80715,3
137340,2025-03-29 21:25:00,37.13663,-122.12322,164M,M,91.8,300,1.1018,4.4976,3
137640,2025-03-29 21:30:00,37.13659,-122.12345,164M,M,20.9,300,0.2504,1.5708,2
137940,2025-03-29 21:35:00,37.13659,-122.12342,164M,M,2.7,300,0.0319,4.50629,1
138240,2025-03-29 21:40:00,37.13657,-122.12354,164M,M,10.9,300,0.1304,3.14159,2
138540,2025-03-29 21:45:00,37.13649,-122.12354,164M,M,8.9,300,0.1067,0.53887,2
138840,2025-03-29 21:50:00,37.13665,-122.12342,164M,M,20.7,300,0.2487,3.33831,2
139140,2025-03-29 21:55:00,37.13657,-122.12344,164M,M,9.1,300,0.1088,4.01593,2
139440,2025-03-29 22:00:00,37.13655,-122.12347,164M,M,3.5,300,0.0416,5.40885,1
139740,2025-03-29 22:05:00,37.13657,-122.1235,164M,M,3.5,300,0.0416,1.02167,1
140040,2025-03-29 22:10:00,37.13677,-122.12309,164M,M,42.6,300,0.5113,0.50694,3
140340,2025-03-29 22:15:00,37.13766,-122.12247,164M,M,113.2,300,1.3584,5.67473,3
140640,2025-03-29 22:20:00,37.13877,-122.12344,164M,M,150.4,300,1.8051,5.88665,3
140940,2025-03-29 22:25:00,37.13976,-122.12396,164M,M,119.3,300,1.4321,2.14451,3
141240,2025-03-29 22:30:00,37.13925,-122.12297,164M,M,104.5,300,1.2538,1.95633,3
141540,2025-03-29 22:35:00,37.13881,-122.12161,164M,M,130.1,300,1.5612,1.46777,3
141840,2025-03-29 22:40:00,37.13896,-122.11979,164M,M,162.2,300,1.9463,0.75401,3
142140,2025-03-29 22:45:00,37.13969,-122.11893,164M,M,111.4,300,1.3363,0.34156,3
142440,2025-03-29 22:50:00,37.14043,-122.1186,164M,M,87.3,300,1.0479,0.25707,3
142740,2025-03-29 22:55:00,37.14137,-122.11829,164M,M,108.1,300,1.2969,1.5151,3
143040,2025-03-29 23:00:00,37.14139,-122.11784,164M,M,39.9,300,0.4794,0.64563,2
143340,2025-03-29 23:05:00,37.1423,-122.11698,164M,M,126.7,300,1.5203,0.68295,3
143640,2025-03-29 23:10:00,37.14327,-122.11599,164M,M,139.0,300,1.6686,6.14296,3
144000,2025-03-29 23:16:00,37.14423,-122.11616,164M,M,107.8,360,1.0781,1.52436,3
144240,2025-03-29 23:20:00,37.14427,-122.11508,164M,M,95.8,240,1.4374,0.4211,3
144540,2025-03-29 23:25:00,37.14532,-122.11449,164M,M,127.9,300,1.5352,0.49901,3
144840,2025-03-29 23:30:00,37.14649,-122.11369,164M,M,148.2,300,1.778,0.15809,3
145140,2025-03-29 23:35:00,37.14719,-122.11355,164M,M,78.8,300,0.9458,1.01056,3
145440,2025-03-29 23:40:00,37.14722,-122.11349,164M,M,6.3,300,0.0753,5.16448,2
145740,2025-03-29 23:45:00,37.14734,-122.1138,164M,M,30.5,300,0.3665,1.67496,2
146040,2025-03-29 23:50:00,37.1473,-122.11332,164M,M,42.8,300,0.5133,0.03187,3
146340,2025-03-29 23:55:00,37.14755,-122.11331,164M,M,27.8,300,0.3338,1.04258,2
146640,2025-03-30 00:00:00,37.14775,-122.11288,164M,M,44.1,300,0.5295,0.48411,3
146940,2025-03-30 00:05:00,37.14919,-122.11193,164M,M,180.9,300,2.1709,5.97668,4
147240,2025-03-30 00:10:00,37.14987,-122.1122,164M,M,79.3,300,0.9517,4.86182,3
147540,2025-03-30 00:15:00,37.14996,-122.11295,164M,M,67.2,300,0.8066,0.9488,3
147840,2025-03-30 00:20:00,37.15,-122.11288,164M,M,7.6,300,0.0916,6.23452,2
148200,2025-03-30 00:26:00,37.1518,-122.11299,164M,M,200.4,360,2.0039,0.60827,4
148440,2025-03-30 00:30:00,37.15275,-122.11216,164M,M,128.7,240,1.9309,0.4377,3
148740,2025-03-30 00:35:00,37.15384,-122.11152,164M,M,133.8,300,1.6058,0.83792,3
149040,2025-03-30 00:40:00,37.1545,-122.1106,164M,M,109.7,300,1.3164,5.8994,3
149340,2025-03-30 00:45:00,37.156,-122.11136,164M,M,179.9,300,2.1585,0.97483,4
149640,2025-03-30 00:50:00,37.1566,-122.11025,164M,M,118.9,300,1.4263,1.03652,3
149940,2025-03-30 00:55:00,37.15718,-122.10902,164M,M,126.7,300,1.5198,1.14717,3
150240,2025-03-30 01:00:00,37.15764,-122.10774,164M,M,124.4,300,1.4932,0.48519,3
150540,2025-03-30 01:05:00,37.15829,-122.10731,164M,M,81.7,300,0.9805,0.73592,3
150840,2025-03-30 01:10:00,37.15895,-122.10656,164M,M,99.0,300,1.1881,2.15225,3
151140,2025-03-30 01:15:00,37.15829,-122.1053,164M,M,133.6,300,1.6034,1.30123,3
151440,2025-03-30 01:20:00,37.15877,-122.10312,164M,M,200.4,300,2.4051,1.20684,4
151740,2025-03-30 01:25:00,37.15928,-122.10144,164M,M,159.3,300,1.9118,1.52547,3
152040,2025-03-30 01:30:00,37.15931,-122.10061,164M,M,73.6,300,0.8835,0.77158,3
152340,2025-03-30 01:35:00,37.15999,-122.09978,164M,M,105.5,300,1.2658,0.26945,3
152640,2025-03-30 01:40:00,37.161,-122.09943,164M,M,116.5,300,1.3981,1.04494,3
152940,2025-03-30 01:45:00,37.16174,-122.09783,164M,M,163.9,300,1.9672,0.53179,3
153240,2025-03-30 01:50:00,37.16323,-122.09673,164M,M,192.2,300,2.3067,0.88494,4
153540,2025-03-30 01:55:00,37.16413,-122.09535,164M,M,158.0,300,1.8962,5.12501,3
153840,2025-03-30 02:00:00,37.16458,-122.09664,164M,M,124.8,300,1.4974,0.64351,3
154140,2025-03-30 02:05:00,37.16526,-122.096,164M,M,94.5,300,1.1342,1.40558,3
154440,2025-03-30 02:10:00,37.16545,-122.09457,164M,M,128.5,300,1.5416,2.04105,3
154740,2025-03-30 02:15:00,37.16481,-122.09299,164M,M,157.1,300,1.8846,0.57409,3
155040,2025-03-30 02:20:00,37.1655,-122.09243,164M,M,91.4,300,1.0965,1.36761,3
155340,2025-03-30 02:25:00,37.16572,-122.09109,164M,M,121.2,300,1.4548,1.69036,3
155760,2025-03-30 02:32:00,37.16545,-122.08827,164M,M,251.7,420,2.1572,0.99394,4
156060,2025-03-30 02:37:00,37.16629,-122.08665,164M,M,171.3,300,2.0551,0.73087,4
156240,2025-03-30 02:40:00,37.16661,-122.08629,164M,M,47.8,180,0.9558,0.47342,3
156540,2025-03-30 02:45:00,37.16745,-122.08575,164M,M,104.9,300,1.2594,1.80759,3
156840,2025-03-30 02:50:00,37.16725,-122.08471,164M,M,94.8,300,1.1376,2.03085,3
157140,2025-03-30 02:55:00,37.16648,-122.08276,164M,M,192.8,300,2.3141,2.32886,4
157560,2025-03-30 03:02:00,37.16522,-122.08109,164M,M,203.8,420,1.7467,2.53717,3
157740,2025-03-30 03:05:00,37.16462,-122.08057,164M,M,81.1,180,1.6216,2.16309,3
158040,2025-03-30 03:10:00,37.16425,-122.07988,164M,M,73.7,300,0.8843,2.5474,3
158340,2025-03-30 03:15:00,37.16379,-122.07949,164M,M,61.7,300,0.7408,0.67286,3
158640,2025-03-30 03:20:00,37.1638,-122.07948,164M,M,1.4,300,0.0171,6.25618,1
158940,2025-03-30 03:25:00,37.16439,-122.0795,164M,M,65.6,300,0.7875,5.75432,3
159240,2025-03-30 03:30:00,37.16484,-122.07983,164M,M,58.0,300,0.6955,2.38616,3
159540,2025-03-30 03:35:00,37.16473,-122.0797,164M,M,16.8,300,0.2016,5.23735,2
159840,2025-03-30 03:40:00,37.16479,-122.07983,164M,M,13.3,300,0.1597,5.79484,2
160140,2025-03-30 03:45:00,37.16482,-122.07985,164M,M,3.8,300,0.0453,2.35813,1
160440,2025-03-30 03:50:00,37.16478,-122.0798,164M,M,6.3,300,0.0753,0.39403,2
160740,2025-03-30 03:55:00,37.16501,-122.07968,164M,M,27.7,300,0.3324,0.94111,2
161040,2025-03-30 04:00:00,37.16519,-122.07937,164M,M,34.0,300,0.4079,3.32278,2
161340,2025-03-30 04:05:00,37.16432,-122.07957,164M,M,98.3,300,1.1802,4.86927,3
161640,2025-03-30 04:10:00,37.16447,-122.08076,164M,M,106.8,300,1.2811,0.25964,3
161940,2025-03-30 04:15:00,37.16456,-122.08073,164M,M,10.4,300,0.1243,3.40123,2
162240,2025-03-30 04:20:00,37.16414,-122.08087,164M,M,48.3,300,0.5799,6.26623,3
162540,2025-03-30 04:25:00,37.16461,-122.08088,164M,M,52.3,300,0.6272,0.82937,3
162840,2025-03-30 04:30:00,37.16488,-122.08051,164M,M,44.5,300,0.5335,0.98162,3
163140,2025-03-30 04:35:00,37.16537,-122.07959,164M,M,98.1,300,1.1766,6.08654,3
163440,2025-03-30 04:40:00,37.16549,-122.07962,164M,M,13.6,300,0.1633,3.81444,2
163740,2025-03-30 04:45:00,37.16547,-122.07964,164M,M,2.8,300,0.0341,0.9057,1
164160,2025-03-30 04:52:00,37.16552,-122.07956,164M,M,9.0,420,0.0772,1.36462,2
164340,2025-03-30 04:55:00,37.16553,-122.0795,164M,M,5.4,180,0.1086,3.57385,2
164640,2025-03-30 05:00:00,37.16534,-122.07961,164M,M,23.3,300,0.2792,5.83718,2
164940,2025-03-30 05:05:00,37.16544,-122.07967,164M,M,12.3,300,0.1479,0.27727,2
165240,2025-03-30 05:10:00,37.16558,-122.07962,164M,M,16.2,300,0.1942,1.68107,2
165540,2025-03-30 05:15:00,37.16555,-122.07928,164M,M,30.3,300,0.3637,6.06576,2
165840,2025-03-30 05:20:00,37.16656,-122.07956,164M,M,115.0,300,1.3802,0.12783,3
166140,2025-03-30 05:25:00,37.16687,-122.07951,164M,M,34.8,300,0.417,0.34752,2
166440,2025-03-30 05:30:00,37.16698,-122.07946,164M,M,13.0,300,0.1561,4.39343,2
166740,2025-03-30 05:35:00,37.16693,-122.07965,164M,M,17.7,300,0.2128,3.48198,2
167040,2025-03-30 05:40:00,37.16675,-122.07973,164M,M,21.2,300,0.2548,0.7665,2
167340,2025-03-30 05:45:00,37.16699,-122.07944,164M,M,37.0,300,0.4446,3.84609,2
167820,2025-03-30 05:53:00,37.16639,-122.08008,164M,M,87.6,480,0.6567,1.02304,3
168300,2025-03-30 06:01:00,37.16674,-122.07936,164M,M,74.7,480,0.5605,2.09576,3
168540,2025-03-30 06:05:00,37.16644,-122.07871,164M,M,66.6,240,0.9984,2.13374,3
168840,2025-03-30 06:10:00,37.16557,-122.07698,164M,M,181.3,300,2.1752,2.0552,4
169200,2025-03-30 06:16:00,37.16479,-122.07512,164M,M,186.2,360,1.8624,3.29699,3
169440,2025-03-30 06:20:00,37.16362,-122.07535,164M,M,131.7,240,1.9753,1.98323,3
169740,2025-03-30 06:25:00,37.16309,-122.07383,164M,M,147.0,300,1.7642,1.44698,3
170040,2025-03-30 06:30:00,37.16321,-122.07262,164M,M,108.0,300,1.2966,0.61882,3
170340,2025-03-30 06:35:00,37.16368,-122.0722,164M,M,64.2,300,0.7699,5.68991,3
170640,2025-03-30 06:40:00,37.16381,-122.07231,164M,M,17.4,300,0.2092,5.27273,2
